datetime,iso_year,iso_week,total_population,total_cases_formula,inc_per_10k,temp_mean,temp_max,temp_min,rh_mean,rh_max,rh_min
2020-06-29,2020,27,5383890,0.0,0.0,17.523214285714285,25.9,11.2,69.99404761904762,95,32
2020-07-06,2020,28,5383890,0.0,0.0,16.34285714285714,21.4,10.9,73.76190476190476,98,44
2020-07-13,2020,29,5383890,0.0,0.0,17.235119047619047,24.5,11.1,71.14285714285714,100,34
2020-07-20,2020,30,5383890,0.0,0.0,17.22797619047619,24.5,9.9,74.66071428571429,100,42
2020-07-27,2020,31,5383890,0.0,0.0,16.773214285714285,25.0,9.9,78.26785714285714,100,36
2020-08-03,2020,32,5383890,0.0,0.0,18.121428571428574,23.4,13.1,83.77380952380952,99,56
2020-08-10,2020,33,5383890,0.0,0.0,15.876190476190475,21.8,8.4,75.80952380952381,99,44
2020-08-17,2020,34,5383890,0.0,0.0,16.552380952380954,23.9,8.4,71.73214285714286,97,43
2020-08-24,2020,35,5383890,0.0,0.0,14.595833333333333,20.5,10.4,86.75,99,52
2020-08-31,2020,36,5383890,0.0,0.0,14.949404761904763,22.6,6.5,81.85714285714286,98,57
2020-09-07,2020,37,5383890,0.0,0.0,12.970833333333333,17.6,9.2,79.82738095238095,98,55
2020-09-14,2020,38,5383890,0.0,0.0,11.523214285714285,16.3,6.2,80.25595238095238,100,54
2020-09-21,2020,39,5383890,0.0,0.0,14.732142857142858,21.8,8.5,77.14285714285714,98,55
2020-09-28,2020,40,5383890,0.0,0.0,12.000595238095238,17.5,6.8,78.58928571428571,98,53
2020-10-05,2020,41,5383890,0.0,0.0,12.328571428571427,17.9,6.3,88.02380952380952,99,55
2020-10-12,2020,42,5383890,0.0,0.0,6.064285714285714,11.4,0.1,86.25595238095238,100,57
2020-10-19,2020,43,5383890,0.0,0.0,4.291071428571429,11.5,-0.6,89.25595238095238,99,65
2020-10-26,2020,44,5383890,0.0,0.0,7.654761904761905,11.4,1.2,92.26190476190476,100,73
2020-11-02,2020,45,5383890,0.0,0.0,6.555952380952381,10.2,-0.8,83.52380952380952,98,65
2020-11-09,2020,46,5383890,0.0,0.0,1.6470238095238094,6.8,-2.8,90.05952380952381,100,72
2020-11-16,2020,47,5383890,818.0,1.5193475349607812,3.132738095238095,9.4,-0.4,83.72619047619048,98,67
2020-11-23,2020,48,5383890,1041.0,1.9335461905796736,1.549404761904762,5.7,-2.0,91.1547619047619,99,77
2020-11-30,2020,49,5383890,152.0,0.2823237473276757,0.09583333333333334,2.5,-2.8,83.55952380952381,91,60
2020-12-07,2020,50,5383890,0.0,0.0,-3.8339285714285714,0.4,-7.0,72.26190476190476,97,49
2020-12-14,2020,51,5383890,0.0,0.0,-0.7928571428571428,2.5,-7.8,93.33333333333333,99,85
2020-12-21,2020,52,5383890,0.0,0.0,-1.6071428571428572,2.3,-7.4,90.0952380952381,98,76
2020-12-28,2020,53,5383890,0.0,0.0,-0.6059523809523809,1.8,-3.8,91.72619047619048,99,78
2021-01-04,2021,1,5398064,150.0,0.2778774019722627,-7.564880952380953,-1.8,-22.3,91.0,100,79
2021-01-11,2021,2,5398064,0.0,0.0,-14.630357142857143,-7.0,-23.4,82.61904761904762,92,75
2021-01-18,2021,3,5398064,0.0,0.0,-4.714880952380953,2.2,-10.7,90.14880952380952,97,82
2021-01-25,2021,4,5398064,0.0,0.0,-0.5773809523809523,2.9,-4.9,92.83333333333333,99,82
2021-02-01,2021,5,5398064,0.0,0.0,-9.322619047619048,-2.6,-17.9,85.01785714285714,93,73
2021-02-08,2021,6,5398064,93.0,0.1722839892228028,-15.535714285714286,-7.9,-23.8,85.46428571428571,100,74
2021-02-15,2021,7,5398064,90.0,0.1667264411833575,-12.389285714285714,-2.1,-27.1,81.43452380952381,93,70
2021-02-22,2021,8,5398064,246.0,0.4557189392345107,-3.9505952380952385,4.4,-19.4,87.25,98,63
2021-03-01,2021,9,5398064,277.0,0.5131469356421117,-2.7071428571428573,3.3,-10.2,84.29761904761905,96,50
2021-03-08,2021,10,5398064,179.0,0.3316003663535667,-8.335119047619047,2.9,-25.3,79.95238095238095,98,56
2021-03-15,2021,11,5398064,0.0,0.0,-2.0279761904761906,2.5,-10.4,83.66666666666667,100,44
2021-03-22,2021,12,5398064,0.0,0.0,1.9892857142857143,13.0,-13.9,78.96428571428571,98,46
2021-03-29,2021,13,5398064,0.0,0.0,2.7988095238095236,9.9,-2.6,84.08333333333333,100,50
2021-04-05,2021,14,5398064,0.0,0.0,2.7029761904761904,10.1,-3.9,72.86904761904762,97,34
2021-04-12,2021,15,5398064,0.0,0.0,6.612500000000001,18.3,-0.9,58.42261904761905,89,36
2021-04-19,2021,16,5398064,0.0,0.0,5.274404761904762,14.1,-0.1,73.42857142857143,100,31
2021-04-26,2021,17,5398064,0.0,0.0,3.6589285714285715,10.2,-2.2,74.63690476190476,98,38
2021-05-03,2021,18,5398064,0.0,0.0,4.303571428571429,9.6,1.0,85.53571428571429,100,44
2021-05-10,2021,19,5398064,0.0,0.0,15.207142857142859,25.3,5.3,65.66071428571429,97,34
2021-05-17,2021,20,5398064,0.0,0.0,15.358333333333333,28.7,7.7,75.63095238095238,98,34
2021-05-24,2021,21,5398064,0.0,0.0,11.1,18.4,5.6,73.07738095238095,99,40
2021-05-31,2021,22,5398064,0.0,0.0,15.863690476190476,25.0,2.5,63.81547619047619,95,30
2021-06-07,2021,23,5398064,0.0,0.0,18.610119047619047,25.1,11.2,62.404761904761905,95,26
2021-06-14,2021,24,5398064,0.0,0.0,20.248809523809523,30.6,12.8,57.32738095238095,96,31
2021-06-21,2021,25,5398064,0.0,0.0,24.93690476190476,35.0,18.5,68.43452380952381,98,26
2021-06-28,2021,26,5398064,0.0,0.0,20.485714285714284,27.0,12.1,65.04761904761905,95,31
2021-07-05,2021,27,5398064,0.0,0.0,25.43988095238095,33.0,15.9,55.61309523809524,97,24
2021-07-12,2021,28,5398064,0.0,0.0,25.086309523809526,32.8,15.5,58.732142857142854,92,27
2021-07-19,2021,29,5398064,0.0,0.0,17.72083333333333,22.6,9.9,62.720238095238095,97,34
2021-07-26,2021,30,5398064,0.0,0.0,20.52261904761905,29.5,14.2,70.23214285714286,98,30
2021-08-02,2021,31,5398064,0.0,0.0,16.385714285714286,23.5,9.4,80.08333333333333,100,45
2021-08-09,2021,32,5398064,0.0,0.0,18.04404761904762,22.6,12.2,79.85119047619048,99,51
2021-08-16,2021,33,5398064,0.0,0.0,16.195238095238096,24.6,9.9,78.76785714285714,98,48
2021-08-23,2021,34,5398064,0.0,0.0,13.582142857142859,20.4,7.2,81.48809523809524,99,63
2021-08-30,2021,35,5398064,0.0,0.0,11.117857142857142,18.2,4.8,78.30357142857143,99,48
2021-09-06,2021,36,5398064,122.0,0.2260069536041069,13.301785714285714,18.5,6.9,86.49404761904762,100,59
2021-09-13,2021,37,5398064,153.0,0.2834349500117079,8.494642857142857,16.8,3.0,74.77380952380952,99,51
2021-09-20,2021,38,5398064,170.0,0.3149277222352309,7.410714285714286,11.4,4.3,78.86904761904762,98,59
2021-09-27,2021,39,5398064,154.0,0.2852874660248563,8.463690476190477,13.9,4.2,80.57142857142857,98,57
2021-10-04,2021,40,5398064,269.0,0.4983268075369244,9.599404761904761,14.1,5.0,74.29761904761905,97,51
2021-10-11,2021,41,5398064,442.0,0.8188120778116006,6.160714285714286,11.4,2.0,79.45238095238095,98,53
2021-10-18,2021,42,5398064,295.0,0.5464922238787832,4.505357142857143,12.6,-1.9,81.83333333333333,98,53
2021-10-25,2021,43,5398064,1447.0,2.68059067102576,7.010714285714285,12.2,0.9,89.08928571428571,99,71
2021-11-01,2021,44,5398064,3943.0,7.304470639844212,5.486309523809524,9.9,2.3,93.16666666666667,98,81
2021-11-08,2021,45,5398064,282.0,0.5224095157078538,2.486904761904762,7.6,-3.5,88.53571428571429,100,58
2021-11-15,2021,46,5398064,3107.0,5.7557672528521335,1.4452380952380952,3.8,-2.8,89.0,100,70
2021-11-22,2021,47,5398064,11548.0,21.392854919837927,-1.3886904761904764,4.4,-5.9,85.32738095238095,98,62
2021-11-29,2021,48,5398064,14143.0,26.200133973958074,-8.4375,-1.5,-21.1,84.73214285714286,95,73
2021-12-06,2021,49,5398064,14610.0,27.065258952098382,-11.773809523809524,-2.9,-24.0,84.30952380952381,95,73
2021-12-13,2021,50,5398064,6490.0,12.022828925333233,-0.45178571428571435,2.8,-5.6,93.92261904761905,100,85
2021-12-20,2021,51,5398064,6812.0,12.619339081567022,-11.069047619047618,-1.8,-20.1,84.93452380952381,93,78
2021-12-27,2021,52,5398064,2993.0,5.544580427353214,-7.002976190476191,0.6,-12.4,87.38095238095238,94,78
2022-01-03,2022,1,5384342,926.0,1.719801602498504,-6.057738095238095,1.4,-14.4,88.66071428571429,98,74
2022-01-10,2022,2,5384342,1241.0,2.3048313052922715,-5.8625,3.1,-16.3,85.89880952380952,93,78
2022-01-17,2022,3,5384342,0.0,0.0,-3.2910714285714286,2.0,-9.7,87.60714285714286,96,70
2022-01-24,2022,4,5384342,1624.0,3.016153134403424,-3.888690476190476,0.5,-11.1,89.8452380952381,96,80
2022-01-31,2022,5,5384342,0.0,0.0,-6.798809523809524,0.8,-15.9,88.54166666666667,93,81
2022-02-07,2022,6,5384342,0.0,0.0,-0.8827380952380953,1.0,-5.4,90.27380952380952,99,79
2022-02-14,2022,7,5384342,0.0,0.0,0.7529761904761905,2.5,-3.8,87.45238095238095,98,78
2022-02-21,2022,8,5384342,0.0,0.0,-2.3267857142857142,2.2,-12.4,86.67261904761905,99,66
2022-02-28,2022,9,5384342,326.0,0.6054593114627563,-2.8910714285714283,2.2,-12.2,85.31547619047619,97,68
2022-03-07,2022,10,5384342,265.0,0.4921678452074552,-6.553571428571429,1.0,-18.5,81.61904761904762,97,45
2022-03-14,2022,11,5384342,277.0,0.5144546910281702,-1.2,5.0,-7.8,84.28571428571429,98,54
2022-03-21,2022,12,5384342,247.0,0.4587375764763828,0.1017857142857143,7.2,-6.3,79.32142857142857,96,45
2022-03-28,2022,13,5384342,486.0,0.9026172557389556,-3.167261904761905,3.7,-8.5,75.30357142857143,97,45
2022-04-04,2022,14,5384342,274.0,0.5088829795729914,2.030357142857143,12.1,-4.5,76.14880952380952,99,35
2022-04-11,2022,15,5384342,279.0,0.5181691653316227,2.356547619047619,9.1,-4.0,75.29761904761905,95,38
2022-04-18,2022,16,5384342,67.0,0.1244348891656585,5.969047619047619,15.6,-1.3,68.56547619047619,91,33
2022-04-25,2022,17,5384342,271.0,0.5033112681178127,3.3476190476190473,9.7,-3.1,74.25595238095238,100,38
2022-05-02,2022,18,5384342,490.0,0.9100462043458608,7.324999999999999,18.3,0.2,61.67261904761905,98,33
2022-05-09,2022,19,5384342,1056.0,1.961242432222916,9.033928571428572,15.6,2.1,70.7797619047619,97,39
2022-05-16,2022,20,5384342,640.0,1.1886317771047976,8.01607142857143,13.1,2.5,66.33333333333333,95,37
2022-05-23,2022,21,5384342,681.0,1.2647785003255736,10.119047619047619,16.5,2.1,72.48214285714286,100,24
2022-05-30,2022,22,5384342,424.0,0.7874685523319284,14.648214285714285,21.0,8.4,69.85119047619048,97,35
2022-06-06,2022,23,5384342,244.0,0.4531658650212041,16.379166666666666,23.4,6.8,68.82738095238095,98,34
2022-06-13,2022,24,5384342,126.0,0.234011881117507,14.669642857142858,19.7,8.8,77.82738095238095,99,49
2022-06-20,2022,25,5384342,140.0,0.2600132012416745,17.80654761904762,27.4,9.1,70.73809523809524,94,43
2022-06-27,2022,26,5384342,27.0,0.0501454030966086,23.148809523809526,30.5,13.9,56.92261904761905,90,31
2022-07-04,2022,27,5384342,30.0,0.0557171145517873,19.060119047619047,26.8,13.7,73.42857142857143,100,41
2022-07-11,2022,28,5384342,30.0,0.0557171145517873,17.686309523809523,27.7,11.0,76.58333333333333,100,43
2022-07-18,2022,29,5384342,0.0,0.0,19.17797619047619,28.5,10.8,75.08333333333333,98,43
2022-07-25,2022,30,5384342,0.0,0.0,18.120238095238093,26.6,12.5,75.19047619047619,97,40
2022-08-01,2022,31,5384342,0.0,0.0,19.051785714285714,27.2,12.4,77.10119047619048,98,43
2022-08-08,2022,32,5384342,0.0,0.0,17.925,25.1,11.1,77.06547619047619,99,48
2022-08-15,2022,33,5384342,0.0,0.0,22.261904761904763,29.3,13.7,67.04761904761905,97,39
2022-08-22,2022,34,5384342,382.0,0.709464591959426,20.41845238095238,29.6,13.3,78.5297619047619,100,43
2022-08-29,2022,35,5384342,0.0,0.0,11.389285714285714,24.6,6.1,83.60119047619048,95,57
2022-09-05,2022,36,5384342,0.0,0.0,9.314880952380953,16.1,3.2,76.91666666666667,97,45
2022-09-12,2022,37,5384342,0.0,0.0,10.833333333333334,16.0,4.2,84.30357142857143,98,55
2022-09-19,2022,38,5384342,0.0,0.0,9.341666666666667,13.8,5.7,86.28571428571429,99,59
2022-09-26,2022,39,5384342,0.0,0.0,7.6101190476190474,12.3,2.5,89.68452380952381,100,61
2022-10-03,2022,40,5384342,0.0,0.0,9.406547619047618,13.6,4.8,85.86904761904762,100,62
2022-10-10,2022,41,5384342,416.0,0.7726106551181184,8.27797619047619,12.9,4.3,85.83333333333333,97,56
2022-10-17,2022,42,5384342,0.0,0.0,6.323809523809524,11.6,2.3,88.5297619047619,99,69
2022-10-24,2022,43,5384342,0.0,0.0,5.697619047619048,11.8,-3.9,88.56547619047619,100,47
2022-10-31,2022,44,5384342,224.0,0.4160211219866792,1.594642857142857,8.4,-4.8,85.21428571428571,99,58
2022-11-07,2022,45,5384342,594.0,1.10319886812539,7.345238095238095,11.6,1.5,89.71428571428571,99,64
2022-11-14,2022,46,5384342,1039.0,1.92966940064357,-1.3101190476190476,4.0,-6.2,82.79761904761905,100,64
2022-11-21,2022,47,5384342,4420.0,8.208988210630007,-5.6398809523809526,-2.8,-9.4,77.54761904761905,86,66
2022-11-28,2022,48,5384342,12664.0,23.52005128946118,-4.710714285714285,-2.4,-10.2,79.58928571428571,90,63
2022-12-05,2022,49,5384342,16250.0,30.180103715551503,-4.913095238095238,-1.0,-8.4,88.86309523809524,96,83
2022-12-12,2022,50,5384342,14806.0,27.498253268458804,-7.768452380952381,-1.8,-13.6,87.16666666666667,94,78
2022-12-19,2022,51,5384342,15916.0,29.559786506874936,-1.6785714285714286,2.4,-11.6,90.94642857142857,98,84
2022-12-26,2022,52,5384342,3834.0,7.120647239718427,-1.7482142857142857,3.6,-8.8,91.91666666666667,96,83
2023-01-02,2023,1,5384342,1772.0,3.2910242328589083,-9.52142857142857,-1.0,-20.4,87.4047619047619,97,75
2023-01-09,2023,2,5384342,3946.0,7.328657800711768,-2.6226190476190476,3.2,-13.7,87.68452380952381,96,77
2023-01-16,2023,3,5377503,4240.0,7.884700389753386,-0.4357142857142857,3.6,-9.5,91.4702380952381,99,78
2023-01-23,2023,4,5377503,4809.0,8.942812305265102,-2.3857142857142857,2.2,-7.7,90.4702380952381,100,78
2023-01-30,2023,5,5377503,5723.0,10.642485927018544,-2.2958333333333334,1.8,-8.6,90.4702380952381,97,83
2023-02-06,2023,6,5377503,5183.0,9.638302386814104,-2.507142857142857,1.1,-8.7,88.94047619047619,97,78
2023-02-13,2023,7,5377503,3721.0,6.919568431668007,-2.1779761904761905,1.9,-6.2,86.95238095238095,96,78
2023-02-20,2023,8,5377503,2028.0,3.7712670732122326,-8.655952380952382,-2.3,-21.4,86.13690476190476,94,76
2023-02-27,2023,9,5377503,4018.0,7.4718693787804495,-3.419047619047619,1.2,-10.8,87.18452380952381,96,64
2023-03-06,2023,10,5377503,2738.0,5.0915824686662186,-7.270238095238096,-0.8,-19.5,83.60714285714286,97,59
2023-03-13,2023,11,5377503,2656.0,4.939095338487026,-0.1797619047619048,6.6,-9.5,75.42261904761905,98,34
2023-03-20,2023,12,5377503,1822.0,3.388189648615724,3.2202380952380953,9.9,-2.9,88.14880952380952,100,59
2023-03-27,2023,13,5377503,1548.0,2.878659481919396,-1.630952380952381,2.7,-8.6,85.73214285714286,96,66
2023-04-03,2023,14,5377503,1090.0,2.0269630718941487,1.125595238095238,11.8,-5.2,78.95238095238095,94,32
2023-04-10,2023,15,5377503,1312.0,2.439794082867085,5.345833333333333,15.2,-1.8,55.857142857142854,89,30
2023-04-17,2023,16,5377503,306.0,0.569037339449183,6.670833333333333,15.1,-2.2,64.64285714285714,95,25
2023-04-24,2023,17,5377503,791.0,1.470942926484653,9.18452380952381,21.5,1.1,68.875,96,24
2023-05-01,2023,18,5377503,243.0,0.4518825930919982,5.088690476190476,16.6,-1.9,64.88690476190476,95,31
2023-05-08,2023,19,5377503,336.0,0.6248253139049853,11.265476190476189,20.9,2.2,53.61309523809524,91,29
2023-05-15,2023,20,5377503,627.0,1.1659686661262672,14.127380952380953,22.8,6.1,60.45238095238095,94,27
2023-05-22,2023,21,5377503,186.0,0.3458854416259739,14.369642857142857,23.4,5.2,65.44047619047619,100,28
2023-05-29,2023,22,5377503,139.0,0.2584842816452171,10.486309523809524,18.9,2.1,65.35119047619048,94,31
2023-06-05,2023,23,5377503,78.0,0.1450487335850858,12.635119047619046,19.4,4.2,61.851190476190474,94,24
2023-06-12,2023,24,5377503,0.0,0.0,19.482738095238094,29.2,7.2,48.720238095238095,94,22
2023-06-19,2023,25,5377503,29.0,0.0539283753072755,19.69047619047619,29.2,10.8,63.43452380952381,97,19
2023-06-26,2023,26,5377503,0.0,0.0,19.752380952380953,26.2,12.8,72.9702380952381,100,34
2023-07-03,2023,27,5377503,0.0,0.0,16.87202380952381,25.4,11.8,72.11904761904762,98,38
2023-07-10,2023,28,5377503,0.0,0.0,17.17142857142857,27.0,10.1,68.07142857142857,95,31
2023-07-17,2023,29,5377503,0.0,0.0,17.59464285714286,22.7,13.1,71.875,95,52
2023-07-24,2023,30,5377503,22.0,0.0409111812675883,17.367857142857144,23.5,12.4,75.32738095238095,100,38
2023-07-31,2023,31,5377503,0.0,0.0,20.351190476190474,26.8,13.6,76.86904761904762,100,38
2023-08-07,2023,32,5377503,44.0,0.0818223625351766,21.15833333333333,30.8,13.2,67.57738095238095,97,34
2023-08-14,2023,33,5377503,50.0,0.0929799574263371,18.873809523809523,28.8,12.2,75.64880952380952,99,48
2023-08-21,2023,34,5377503,0.0,0.0,15.833333333333334,22.1,8.6,76.95833333333333,100,42
2023-08-28,2023,35,5377503,31.0,0.057647573604329,17.702380952380953,26.0,9.9,77.45238095238095,99,47
2023-09-04,2023,36,5377503,133.0,0.2473266867540566,14.851190476190476,22.5,7.8,77.04761904761905,100,48
2023-09-11,2023,37,5377503,73.0,0.1357507378424521,15.299404761904762,23.9,6.8,79.26785714285714,100,51
2023-09-18,2023,38,5377503,0.0,0.0,15.711309523809524,22.6,6.7,78.47619047619048,98,56
2023-09-25,2023,39,5377503,0.0,0.0,14.264285714285714,21.0,9.2,82.88690476190476,100,53
2023-10-02,2023,40,5377503,0.0,0.0,8.65,15.9,1.9,86.56547619047619,100,49
2023-10-09,2023,41,5377503,66.0,0.1227335438027649,7.044047619047619,15.3,-0.6,80.85714285714286,97,61
2023-10-16,2023,42,5377503,0.0,0.0,2.0148809523809526,7.2,-2.7,82.98214285714286,97,62
2023-10-23,2023,43,5377503,116.0,0.215713501229102,-0.1113095238095238,4.4,-3.7,79.93452380952381,97,53
2023-10-30,2023,44,5377503,124.0,0.230590294417316,2.6363095238095235,9.6,-4.3,90.0952380952381,100,71
2023-11-06,2023,45,5377503,54.0,0.100418354020444,5.1125,7.7,2.3,97.01190476190476,100,87
2023-11-13,2023,46,5377503,583.0,1.0841463035910903,-2.1964285714285716,2.6,-7.6,86.94642857142857,100,65
2023-11-20,2023,47,5377503,2127.0,3.95536738891638,-6.044642857142857,-0.9,-12.7,85.98214285714286,97,68
2023-11-27,2023,48,5377503,6960.0,12.942810073746124,-6.163690476190476,-0.3,-13.5,89.43452380952381,95,80
2023-12-04,2023,49,5377503,12092.0,22.486272903985363,-11.324404761904763,-6.2,-15.2,85.7797619047619,97,80
2023-12-11,2023,50,5377503,20036.0,37.2589285398818,-4.069642857142857,2.7,-11.1,88.81547619047619,94,76
2023-12-18,2023,51,5377503,24171.0,44.94837101903988,-0.29583333333333334,3.9,-6.2,92.29761904761905,99,80
2023-12-25,2023,52,5377503,21330.0,39.66524983807541,-5.036309523809524,-1.2,-10.4,91.19047619047619,98,83
2024-01-01,2024,1,5377503,1853.0,3.4458372222200526,-21.941071428571426,-9.1,-29.1,77.44642857142857,88,71
2024-01-08,2024,2,5600044,8013.0,14.308816145016005,-8.313095238095238,2.2,-16.7,86.2797619047619,96,70
2024-01-15,2024,3,5600044,6004.0,10.721344332294532,-10.675595238095237,-4.0,-17.4,82.98809523809524,90,67
2024-01-22,2024,4,5600044,2801.0,5.001746414849598,-1.1982142857142857,2.7,-5.3,90.11904761904762,96,80
2024-01-29,2024,5,5600044,2098.0,3.746399135435365,-1.0410714285714286,3.0,-7.5,88.32738095238095,100,71
2024-02-05,2024,6,5600044,1328.0,2.3714099389219085,-12.883928571428571,-2.5,-25.8,83.99404761904762,96,74
2024-02-12,2024,7,5600044,1075.0,1.9196277743532013,-7.031547619047619,4.1,-16.4,84.45833333333333,93,75
2024-02-19,2024,8,5600044,951.0,1.6982009427068787,-1.7678571428571428,4.7,-15.7,87.79166666666667,96,74
2024-02-26,2024,9,5600044,244.0,0.4357108622717964,1.1755952380952381,5.8,-2.5,89.44642857142857,99,60
2024-03-04,2024,10,5600044,195.0,0.3482115497663947,-2.1714285714285717,4.4,-6.2,78.93452380952381,95,53
2024-03-11,2024,11,5600044,0.0,0.0,2.4613095238095237,8.8,-5.2,79.26190476190476,99,40
2024-03-18,2024,12,5600044,187.0,0.3339259477246964,1.65,6.2,-4.9,82.82142857142857,100,53
2024-03-25,2024,13,5600044,0.0,0.0,4.736309523809524,14.4,-1.4,80.39880952380952,100,45
2024-04-01,2024,14,5600044,1722.0,3.074975839475547,2.376190476190476,20.0,-5.8,78.73214285714286,98,32
2024-04-08,2024,15,5600044,0.0,0.0,8.908333333333333,21.9,-0.6,78.74404761904762,100,47
2024-04-15,2024,16,5600044,1068.0,1.907127872566716,1.0035714285714286,8.4,-5.8,79.35119047619048,100,55
2024-04-22,2024,17,5600044,920.0,1.6428442347952978,5.832738095238095,15.4,-0.4,78.21428571428571,100,44
2024-04-29,2024,18,5600044,806.0,1.4392744057010982,8.019047619047619,20.9,0.3,71.71428571428571,99,36
2024-05-06,2024,19,5600044,3214.0,5.73924062025227,4.010119047619048,12.5,-1.7,65.11904761904762,93,35
2024-05-13,2024,20,5600044,1978.0,3.5321151048098907,12.798809523809522,24.2,2.2,64.94642857142857,96,36
2024-05-20,2024,21,5600044,137.0,0.2446409349640824,15.897023809523809,25.3,4.9,58.226190476190474,98,32
2024-05-27,2024,22,5600044,309.0,0.5517813788605946,20.40297619047619,26.6,11.0,73.18452380952381,98,39
2024-06-03,2024,23,5600044,0.0,0.0,17.20654761904762,25.0,9.6,74.39285714285714,98,43
2024-06-10,2024,24,5600044,0.0,0.0,15.267261904761906,22.4,9.2,71.41666666666667,100,42
2024-06-17,2024,25,5600044,0.0,0.0,16.771428571428572,26.2,11.1,74.80952380952381,100,44
2024-06-24,2024,26,5600044,0.0,0.0,19.749404761904763,28.7,11.9,68.79166666666667,99,40
2024-07-01,2024,27,5600044,97.0,0.1732129247555912,18.791666666666668,31.9,12.8,75.55357142857143,99,35
2024-07-08,2024,28,5600044,138.0,0.2464266352192947,19.129166666666666,25.5,13.8,78.83928571428571,99,48
2024-07-15,2024,29,5600044,0.0,0.0,19.285119047619048,26.1,14.4,81.0952380952381,99,50
2024-07-22,2024,30,5600044,130.0,0.2321410331775964,21.25,28.0,14.1,73.42261904761905,100,39
2024-07-29,2024,31,5600044,0.0,0.0,17.79642857142857,23.8,12.9,83.85119047619048,100,55
2024-08-05,2024,32,5600044,0.0,0.0,17.23154761904762,23.5,11.6,82.16666666666667,100,50
2024-08-12,2024,33,5600044,0.0,0.0,18.020833333333332,25.4,11.4,82.18452380952381,100,48
2024-08-19,2024,34,5600044,0.0,0.0,17.04047619047619,23.0,10.6,81.8452380952381,100,49
2024-08-26,2024,35,5600044,0.0,0.0,17.639285714285716,26.2,11.7,79.39285714285714,99,52
2024-09-02,2024,36,5600044,0.0,0.0,17.933333333333334,26.1,9.4,77.63095238095238,99,45
2024-09-09,2024,37,5600044,0.0,0.0,18.848214285714285,25.0,11.9,70.53571428571429,97,47
2024-09-16,2024,38,5600044,0.0,0.0,14.516666666666667,24.7,4.8,82.01190476190476,100,50
2024-09-23,2024,39,5600044,0.0,0.0,13.160714285714286,21.8,5.5,80.49404761904762,98,51
2024-09-30,2024,40,5600044,0.0,0.0,7.523214285714286,12.5,0.3,86.07142857142857,100,50
2024-10-07,2024,41,5600044,0.0,0.0,7.694642857142857,14.3,1.5,86.79761904761905,99,67
2024-10-14,2024,42,5600044,334.0,0.5964238852409017,7.1398809523809526,11.9,1.8,77.69642857142857,100,55
2024-10-21,2024,43,5600044,0.0,0.0,8.702976190476189,12.7,3.5,83.53571428571429,100,56
2024-10-28,2024,44,5600044,298.0,0.5321386760532596,3.4761904761904763,9.9,-3.0,85.13690476190476,100,49
2024-11-04,2024,45,5600044,0.0,0.0,2.4732142857142856,7.8,-3.0,94.20238095238095,100,73
2024-11-11,2024,46,5600044,0.0,0.0,3.143452380952381,8.9,-4.2,90.30952380952381,100,63
2024-11-18,2024,47,5600044,1759.0,3.1410467489184013,0.9785714285714286,5.1,-1.8,83.61309523809524,98,69
2024-11-25,2024,48,5600044,0.0,0.0,3.5273809523809527,6.3,-1.9,90.63690476190476,99,75
2024-12-02,2024,49,5600044,349.0,0.6232093890690859,-1.380952380952381,6.2,-6.2,83.95833333333333,98,62
2024-12-09,2024,50,5600044,0.0,0.0,-2.2839285714285715,2.3,-6.8,84.39285714285714,95,58
2024-12-16,2024,51,5600044,332.0,0.5928524847304771,-4.241666666666667,4.4,-16.4,87.97619047619048,99,76
2024-12-23,2024,52,5600044,1090.0,1.9464132781813857,1.500595238095238,5.3,-1.3,95.1547619047619,100,90
2024-12-30,2025,1,5600044,1180.0,2.107126301150491,-3.3357142857142854,5.2,-14.1,83.85119047619048,95,57
2025-01-06,2025,2,5600044,2418.0,4.317823217103294,-2.6148809523809526,1.0,-15.1,92.19642857142857,98,85
2025-01-13,2025,3,5597763,2096.0,3.744352878105057,-0.28154761904761905,3.2,-12.6,88.91071428571429,99,70
2025-01-20,2025,4,5597763,5237.0,9.355522911563066,-1.7214285714285713,2.7,-10.6,87.94047619047619,97,67
2025-01-27,2025,5,5597763,4663.0,8.330113297043837,1.5446428571428572,5.4,-3.0,95.05952380952381,100,85
2025-02-03,2025,6,5597763,4877.0,8.712408867613723,-7.065476190476191,-0.2,-14.5,86.11904761904762,95,72
2025-02-10,2025,7,5597763,10586.0,18.91112574791037,-6.225595238095239,-2.5,-11.0,88.43452380952381,96,74
2025-02-17,2025,8,5597763,14354.0,25.64238607458015,-6.081547619047619,0.3,-15.8,85.21428571428571,97,71
2025-02-24,2025,9,5597763,10248.0,18.30731311775793,-1.263095238095238,1.5,-7.0,86.80357142857143,99,71
2025-03-03,2025,10,5597763,10080.0,18.007193230581574,1.8898809523809523,7.6,-2.5,85.76190476190476,97,63
2025-03-10,2025,11,5597763,11364.0,20.30096665400089,-0.5369047619047619,5.8,-5.9,78.51785714285714,99,48
2025-03-17,2025,12,5597763,17904.0,31.9842051190806,-0.15535714285714286,7.9,-9.0,70.04761904761905,98,31
2025-03-24,2025,13,5597763,15460.0,27.618175331824517,5.10297619047619,14.9,-2.5,75.71428571428571,100,38
2025-03-31,2025,14,5597763,11312.0,20.20807240320821,5.005952380952381,12.9,-3.7,67.78571428571429,90,35
